Date,InflacionNacional,Salarios,Precios.EUA,Tipo.de.cambio,Industria.EUA,Actividades.Primarioas,Actividades.Secundarias,Actividades.Terciarias,Mineria,Manufactura,Construccion,Energia,Desempleo,Billetes.y.monedas,Ingreso.Mexico,TIIE28,TIIE91
01/08/2009,70.53888432,100.0044,215.834,13.0015,85.52074,69.68594943,90.78202482,85.0994745,97.3091,85.8234,94.233,95.1694,6.14570455,529495386,86.55360061,4.89,4.95
01/09/2009,70.89271587,99.5052,215.969,13.3987,86.16734,64.02743191,91.46259584,84.93425993,95.2645,87.2963,96.2768,93.6016,6.41981154,524785931,86.50374468,4.91,5
01/10/2009,71.10719063,99.2051,216.177,13.2626,86.44891,82.68395425,95.44518992,89.18897351,98.7842,93.171,97.54,93.2838,5.67001668,534520513,91.12050576,4.91,5
01/11/2009,71.47604578,98.6932,216.33,13.1305,86.79561,120.2902707,92.24637799,89.24173885,94.0553,91.1393,93.7909,87.7235,5.10901165,547652896,91.24901143,4.93,5.08
01/12/2009,71.77185517,98.2864,215.949,12.8504,87.0547,119.7873446,91.89248136,90.42857455,97.8138,87.0631,98.3016,83.1021,4.72919858,631937880,91.8561667,4.93,5.07
01/01/2010,72.55204598,101.9456,216.687,12.807,88.07653,93.17137286,92.9820536,83.21684837,102.5697,85.7138,100.9781,84.7424,5.76104202,600421918,86.86701908,4.91,5.06
01/02/2010,72.97167051,101.3594,216.741,12.9624,88.38624,88.00397218,88.69724222,83.19619274,93.5226,86.1829,90.7412,82.2973,5.28089391,584170708,85.22717747,4.92,5.03
01/03/2010,73.48972549,100.6449,217.631,12.6138,88.96561,77.41031606,96.82756859,90.57069293,103.3617,96.0228,94.0666,88.1349,4.74399195,597193947,92.29218588,4.92,5.03
01/04/2010,73.25556464,100.9666,218.009,12.242,89.30145,94.54096369,94.77862463,88.09519801,99.3165,91.6658,98.6322,87.0804,5.34734688,574362947,90.58181766,4.94,5.03
01/05/2010,72.79397765,101.6068,218.178,12.6826,90.58755,108.8609244,95.14442484,89.91526046,103.4072,93.4136,91.4603,92.6393,4.99547176,582623188,92.30003453,4.94,5.04
01/06/2010,72.77118323,101.6386,217.965,12.7234,90.71542,109.5311012,95.10319636,91.38917677,98.7474,94.9357,91.8817,95.6275,4.92164306,577815451,93.23100314,4.94,5.01
01/07/2010,72.92919,101.4184,218.011,12.8341,91.10361,98.28933084,95.19346752,90.46701753,98.7389,92.1352,97.1355,101.0934,5.58516833,593182402,92.32864752,4.92,5.01
01/08/2010,73.1317495,101.1375,218.312,12.7261,91.39786,73.33307483,95.68530905,90.234055,99.9289,95.5556,91.4916,97.8008,5.41578641,584119067,91.56217957,4.9,4.99
01/09/2010,73.51511019,100.6101,218.439,12.861,91.59738,71.46728582,95.02187015,89.0852257,97.1496,94.0968,94.4133,97.7513,5.65759828,588091817,90.5565026,4.9,4.98
01/10/2010,73.96892635,99.9928,218.711,12.4535,91.35636,84.73511487,97.46939231,92.32948332,98.7436,96.3613,98.8891,96.1035,5.48130608,590029643,93.8452825,4.87,4.95
01/11/2010,74.56158125,99.1981,218.803,12.3251,91.39334,124.819097,95.40901537,94.82053257,94.5856,95.7852,96.1113,91.8458,5.17235956,605690050,95.96930378,4.87,4.92
01/12/2010,74.93095445,98.7091,219.179,12.4011,92.25437,114.9908448,94.71114549,95.10096193,99.1896,91.416,98.8024,88.0397,4.93696896,693423114,95.59619179,4.89,4.95
01/01/2011,75.29599135,102.264,220.223,12.1477,92.16061,93.80488925,93.95722349,87.97971136,101.9277,90.5936,94.2075,90.5578,5.33701074,648030446,90.20559285,4.86,4.92
01/02/2011,75.57846024,101.8818,221.309,12.0726,91.7556,80.92298554,90.68804212,87.7995471,92.4424,90.1305,90.561,88.9125,5.33848434,638281570,88.56896864,4.84,4.88
01/03/2011,75.72345093,101.6867,223.467,12.0173,92.6686,84.91899149,98.17898537,95.09864231,103.4223,99.7561,90.3615,95.5234,4.6417399,634711772,95.82924142,4.84,4.87
01/04/2011,75.71744095,101.6948,224.906,11.7584,92.34909,83.10055721,94.31199348,90.55086002,98.9208,91.6343,95.5911,94.4553,5.13063631,645582013,91.60023783,4.85,4.88
01/05/2011,75.15926438,102.45,225.964,11.6479,92.54333,96.54980595,97.66557192,94.97900465,102.0457,96.2645,96.169,99.1796,5.1807634,637597245,95.94632994,4.85,4.88
01/06/2011,75.15550814,102.4552,225.722,11.792,92.78753,92.87091283,98.58914096,95.52617399,98.664,97.3387,100.4693,102.1118,5.40078705,635323256,96.48855769,4.85,4.89
01/07/2011,75.51610674,101.9659,225.922,11.676,93.27957,97.36716359,97.67143012,93.77261724,99.3475,94.3996,101.8843,103.3979,5.47711851,645656105,95.21796753,4.82,4.86
01/08/2011,75.63555502,101.8049,226.545,12.1707,93.8205,77.21542031,99.20407193,96.06058879,100.5349,97.7647,99.9815,104.2558,5.70524018,635301021,96.53898376,4.81,4.85
01/09/2011,75.82111305,101.5557,226.889,12.9291,93.77151,67.42576922,97.14782587,93.78672598,95.452,96.2548,99.5879,102.4891,5.43238833,643273709,94.10200786,4.78,4.8
01/10/2011,76.3327123,100.8751,226.421,13.4808,94.42465,82.54852101,101.6998339,95.86529851,101.9642,100.1652,104.8772,100.8916,4.99339894,651531413,97.43758397,4.79,4.81
01/11/2011,77.15833283,99.7957,226.23,13.6358,94.36644,122.322049,101.4512865,99.81158849,97.9622,100.1014,108.8621,95.4333,4.96127892,675504053,101.0828683,4.8,4.81
01/12/2011,77.79238536,98.9823,225.672,13.7516,94.88269,116.3822668,98.85375761,97.90808779,101.3114,94.0755,107.8176,93.2224,4.50680533,763490940,98.81477672,4.8,4.81
01/01/2012,78.34304946,102.4171,226.665,13.5047,95.45648,94.80309264,97.43132118,93.1666167,102.2596,96.2353,96.4129,92.2896,4.87974373,724693774,94.67508925,4.79,4.8
01/02/2012,78.50231384,102.2093,227.663,12.8014,95.72268,86.97958112,96.61105611,93.05773709,96.8938,96.7804,97.0916,91.1027,5.28010781,711443511,94.07947863,4.78,4.8
01/03/2012,78.54738867,102.1507,229.392,12.7561,95.25686,87.0552315,101.7435072,98.25285092,104.1332,103.7441,96.2531,96.5599,4.51848892,723848484,99.09144706,4.77,4.79
01/04/2012,78.30097963,102.4721,230.085,13.0512,95.98493,90.14712679,97.35837631,94.72404019,98.9435,95.9585,99.1486,95.7662,4.8579851,732243958,95.47929756,4.74,4.76
01/05/2012,78.05381934,102.7966,229.815,13.5556,96.15622,101.9841178,102.2249183,99.18963978,103.0048,102.0317,102.003,101.6796,4.6736979,742959467,100.3147405,4.76,4.78
01/06/2012,78.41366669,102.3249,229.478,13.982,96.1103,115.2812054,100.8719585,98.25251075,99.4766,102.4857,98.0904,104.227,4.75132601,748818171,99.68527418,4.76,4.78
01/07/2012,78.85389747,101.7536,229.104,13.3894,96.3664,99.49116203,101.88878,97.8960181,100.3588,99.1354,108.3718,106.0335,4.99202873,747220613,99.31029258,4.78,4.79
01/08/2012,79.0905403,101.4492,230.379,13.179,95.97177,78.19227873,101.9501799,98.59844754,101.7273,101.6279,101.9704,106.306,5.32777829,737859785,99.09866082,4.79,4.8
01/09/2012,79.43911894,101.004,231.407,12.9871,95.96294,65.43879375,99.65364649,94.25524664,97.6635,98.088,103.9745,104.1583,4.90520453,728580289,95.18886814,4.8,4.82
01/10/2012,79.84103612,100.4955,231.317,12.8728,96.17889,85.47813061,103.7211892,101.6701312,101.1311,103.6483,106.3782,103.5537,5.03047598,740223965,101.8591893,4.82,4.84
01/11/2012,80.3834365,99.8174,230.221,13.0872,96.65037,137.3791998,102.4484579,103.7806764,99.9484,101.3543,107.9361,98.5963,5.04764898,758617346,104.387094,4.84,4.86
01/12/2012,80.56824328,100,229.601,12.867,96.95461,127.6087334,96.78053509,101.2112401,101.799,92.6374,101.5604,93.094,4.39544582,845395608,100.5317485,4.84,4.86
01/01/2013,80.89278202,103.4844,230.28,12.7219,96.90773,103.6228405,99.09815237,97.06574854,105.3435,98.6842,95.0096,94.2308,5.40787857,787097788,97.96715281,4.84,4.86
01/02/2013,81.29094297,102.9775,232.166,12.7144,97.43474,89.86471099,96.15029507,94.10795709,94.3437,95.8,99.55,91.5231,4.75052305,778364154,94.67153677,4.82,4.82
01/03/2013,81.88743314,102.2274,232.773,12.5745,97.81141,77.17679793,97.92476063,97.60220161,102.7279,97.8161,94.3501,94.1013,4.47565818,803483379,97.06707859,4.48,4.49
01/04/2013,81.94152293,102.1599,232.531,12.2249,97.69267,95.37160319,99.87695202,100.1721847,98.8593,101.1723,98.7597,96.5524,4.96199892,764627974,99.91967075,4.33,4.34
01/05/2013,81.66882024,102.5011,232.945,12.2522,97.74714,109.0784621,102.433418,101.8541124,101.1349,102.4732,103.6437,102.1474,4.91098239,772198529,102.2802369,4.32,4.32
01/06/2013,81.61923793,102.5633,233.504,12.9361,97.93629,115.6023786,98.61943913,99.20393728,97.863,99.9817,95.3771,103.8957,4.99953497,773244201,99.5223602,4.3,4.31
01/07/2013,81.59219304,102.5973,233.596,12.7851,97.45347,102.6144305,100.6124419,100.8272028,99.1264,100.8696,100.2736,106.6027,5.13158583,769509433,100.8103075,4.32,4.32
01/08/2013,81.82432839,102.3062,233.877,12.8704,98.15455,76.76809143,101.8324178,100.6082165,101.119,102.7774,99.2643,107.9667,5.18310622,769244753,100.2732012,4.31,4.31
01/09/2013,82.13233968,101.9226,234.149,13.0925,98.63641,69.06407925,98.36631927,97.35396642,96.8284,98.2906,98.6935,104.8129,5.305093,769835448,96.80600381,4.1,4.11
01/10/2013,82.52298816,101.4401,233.546,13.0187,98.50806,94.55908803,104.909494,103.4508379,101.7699,106.9578,103.6839,104.201,5.00978373,779988436,103.6681776,3.98,3.97
01/11/2013,83.29226516,100.5032,233.069,13.0634,98.81422,130.8947436,101.8681798,104.1712131,98.9376,101.7932,105.3205,99.386,4.48462178,821135896,104.2288087,3.79,3.79
01/12/2013,83.7700583,99.93,233.049,13.0098,99.11414,135.3827739,98.30812997,103.5824218,101.9462,93.384,106.0742,94.5798,4.26655125,917875175,102.7854652,3.79,3.79
01/01/2014,84.51905163,102.9045,233.916,13.1981,98.66321,102.1076592,100.2508566,97.67199122,104.9045,101.6261,92.8404,100.4943,5.06851957,869142994,98.69303736,3.78,3.8
01/02/2014,84.73315704,102.6445,234.781,13.2888,99.52423,98.98699022,97.35589327,96.59054003,94.1479,97.6848,99.6625,97.6045,4.66156322,864384885,96.92768703,3.79,3.8
01/03/2014,84.96529239,102.3641,236.293,13.2154,100.4731,82.56405761,102.8094328,101.1164729,103.3399,105.0783,97.1014,104.6614,4.79610667,858037679,101.1086359,3.8,3.81
01/04/2014,84.80677925,102.5554,237.072,13.0681,100.62,96.36428613,100.1565438,100.6150879,97.321,100.9325,100.2418,104.9436,4.85187491,873152161,100.3241582,3.81,3.81
01/05/2014,84.53557906,102.8844,237.9,12.9479,100.9224,115.4428324,105.0835461,104.2665872,100.8858,106.9007,104.1559,110.341,4.94215861,875565293,104.8987445,3.8,3.82
01/06/2014,84.68207224,102.7064,238.343,12.9832,101.2599,116.1064994,102.4785839,102.3176162,96.9851,104.9539,100.4636,112.3051,4.81508621,875844658,102.8082367,3.43,3.44
01/07/2014,84.91495883,102.4247,238.25,12.9734,101.4064,108.4628248,103.3584548,104.1881933,97.5746,105.1167,102.9145,114.3358,5.47044354,887166515,104.0398144,3.3,3.31
01/08/2014,85.21996514,102.0581,237.852,13.149,101.3284,81.7647067,103.6289201,101.7323272,99.6719,104.445,103.0332,116.6717,5.18894986,886285426,101.7493378,3.3,3.31
01/09/2014,85.59633992,101.6094,238.031,13.2002,101.6273,72.01437085,101.8152192,100.4272126,95.0239,103.677,101.8563,114.0554,5.0922037,883140826,100.0036842,3.29,3.3
01/10/2014,86.06962558,101.0506,237.433,13.4768,101.6509,91.81737179,108.2901669,106.8914875,97.443,111.4533,110.9027,113.2034,4.7754956,908610791,106.8930187,3.29,3.3
01/11/2014,86.76377787,100.2422,236.151,13.5819,102.4651,132.9093837,103.5664607,106.6636143,93.9604,105.5827,107.8882,106.2447,4.52768527,944939081,106.4348541,3.29,3.3
01/12/2014,87.18898371,99.7533,234.812,14.4266,102.3116,141.505795,102.1673596,107.9049007,96.0204,100.39,111.6786,102.8075,3.75740583,1062892005,107.0065888,3.3,3.31
01/01/2015,87.11010277,104.0305,233.707,14.6757,101.7103,116.1215666,102.0323648,101.7404836,99.8303,104.5006,98.7585,102.6194,4.51312553,1024724921,102.294532,3.3,3.31
01/02/2015,87.27537713,103.8335,234.722,14.9167,101.2704,99.00861985,99.18166798,100.3674105,91.7692,102.5857,98.9112,99.6174,4.32517157,1025434231,99.91944672,3.3,3.31
01/03/2015,87.63071699,103.4124,236.119,15.2003,100.9498,81.07061119,104.2049002,106.2051524,99.3959,108.5646,99.2632,105.4171,3.86297662,1064272698,104.7278084,3.3,3.33
01/04/2015,87.40384038,105.092,236.599,15.2228,100.4453,100.693773,101.6757033,104.8555276,90.7113,105.2093,103.8371,105.4693,4.31373113,1046381607,103.6378551,3.3,3.31
01/05/2015,86.96736583,105.6194,237.805,15.2555,99.97179,120.7778131,103.9228429,106.6188257,94.3359,107.2362,104.8053,109.8753,4.44613174,1057903659,106.1452396,3.3,3.31
01/06/2015,87.11310776,105.4427,238.638,15.4562,99.60829,111.9029311,103.5711882,108.7091809,92.4332,108.6019,101.735,112.2087,4.40523922,1054390499,107.0550064,3.3,3.31
01/07/2015,87.24081976,105.2884,238.654,15.8881,100.1416,101.4801359,106.0771873,108.2264519,93.4929,107.7343,112.5594,115.9072,4.717361,1071939313,107.2791512,3.3,3.32
01/08/2015,87.42487529,105.0667,238.316,16.488,100.0336,83.80933961,106.0329555,106.1141459,95.5616,108.8557,107.3895,118.9951,4.68048476,1078993591,105.3817305,3.32,3.35
01/09/2015,87.75241902,104.6745,237.945,16.8372,99.64575,74.91611509,105.1027673,106.2727684,91.2325,108.4001,108.7806,117.6036,4.49763049,1072556866,104.8824512,3.33,3.36
01/10/2015,88.2039185,105.4017,237.838,16.602,99.28916,92.76624738,107.8619832,110.89056,93.8984,113.8359,106.6116,116.9902,4.55122966,1095608243,109.2834289,3.31,3.32
01/11/2015,88.68546788,104.8294,237.336,16.6348,98.68915,129.1877965,103.6927348,110.7193032,90.0678,107.1357,108.0209,110.2699,3.95955845,1118916442,108.9025933,3.32,3.38
01/12/2015,89.04681772,104.404,236.525,17.0019,98.24466,145.5142022,102.7892968,111.9474708,92.4342,103.037,111.7966,104.4376,3.96267474,1239327041,109.8796332,3.42,3.5
01/01/2016,89.38638139,108.3757,236.916,17.978,98.97647,118.1210878,102.9932694,104.7798337,97.6913,105.6613,102.7094,101.2905,4.2363687,1203744198,104.591059,3.56,3.59
01/02/2016,89.77778112,107.9032,237.111,18.4837,98.31507,102.4886461,102.4114424,106.3370983,91.3475,106.6609,104.2977,100.4813,4.14591136,1190668406,104.874557,3.75,3.78
01/03/2016,89.9100006,107.7446,238.132,17.7383,97.54521,79.88104206,103.2952151,108.8083938,94.8864,107.0766,103.1903,103.6352,3.73772355,1214340926,106.0112498,4.06,4.11
01/04/2016,89.62527796,108.0868,239.261,17.4924,97.74348,101.5418883,103.8533092,109.5874742,89.3007,108.6318,106.9207,106.968,3.79895766,1200801859,107.3745671,4.06,4.12
01/05/2016,89.22561452,108.571,240.229,18.0405,97.60246,113.8341746,104.9876065,111.2294534,91.2947,108.6565,108.5879,113.1118,4.0338131,1221642781,109.1796064,4.08,4.14
01/06/2016,89.32402789,108.4514,241.018,18.6471,97.93533,127.5671882,105.017452,112.4661638,88.4398,110.872,106.1853,115.7659,3.93033896,1235273746,110.3988656,4.1,4.21
01/07/2016,89.55691448,108.1694,240.628,18.5699,98.12352,104.9089326,103.6633551,110.1911277,89.5921,106.4696,108.0788,118.6408,4.00708718,1251299734,107.7944386,4.56,4.66
01/08/2016,89.80933349,107.8653,240.849,18.476,98.04849,90.00858481,106.3296459,111.7073739,89.5561,112.8349,106.0018,118.5531,4.0038332,1243634166,109.1848721,4.59,4.69
01/09/2016,90.35774385,107.2107,241.428,19.1386,97.91881,77.17305172,103.1848696,109.4986032,86.041,108.4377,105.7775,115.8952,4.13839194,1251257900,106.3206392,4.61,4.72
01/10/2016,90.90615422,106.5639,241.729,18.948,98.03918,94.93836191,106.573807,114.1685463,88.8183,112.4321,109.3067,115.086,3.67093013,1266174904,110.9667319,5.11,5.19
01/11/2016,91.61683394,105.7373,241.353,19.9425,97.82169,139.8877281,106.3133956,116.9869547,84.1611,112.433,114.0119,108.2159,3.51486793,1306229771,114.0645076,5.34,5.59
01/12/2016,92.0390348,105.2522,241.432,20.5137,98.74236,151.4726987,102.6275504,117.4936968,85.3063,106.3965,110.9571,103.3848,3.3710286,1419753503,113.4891106,5.84,6.02
01/01/2017,93.60388244,113.4046,242.839,21.3732,98.50374,132.7948335,103.9239663,110.101514,90.897,110.3314,102.9482,102.6841,3.5924882,1382790720,108.7082953,6.13,6.28
01/02/2017,94.14478034,112.7531,243.603,20.3812,98.13687,98.86700198,100.3896274,108.5916053,79.5065,108.0751,104.0628,99.7273,3.3712941,1367859767,105.4826779,6.44,6.57
01/03/2017,94.72248933,112.0654,243.801,19.4067,98.68079,84.6925707,108.0128555,115.4829665,87.2493,117.1131,108.7718,106.3032,3.1887216,1369314609,111.9584987,6.63,6.78
01/04/2017,94.83893263,111.9278,244.524,18.7584,99.63298,104.4493603,99.25206115,110.5180383,82.5834,106.7632,98.0925,104.4839,3.46470519,1378915378,106.4779888,6.87,6.93
01/05/2017,94.72549432,112.0619,244.733,18.7862,99.63039,115.2586884,106.1554738,116.3944851,86.0242,113.8144,107.6476,113.0389,3.56226757,1374295827,112.8610805,6.98,7.05
01/06/2017,94.96363964,111.7808,244.955,18.1901,99.68697,133.1451473,105.0242387,116.5364423,83.6043,113.2791,105.6962,115.7758,3.2667071,1371216535,113.1287375,7.21,7.31
01/07/2017,95.32273574,111.3597,244.786,17.8513,99.54249,108.3899391,103.2044873,112.3285873,83.3297,109.7489,105.7347,115.495,3.41034128,1369986826,109.0874715,7.37,7.38
01/08/2017,95.79376765,110.8122,245.519,17.8078,99.13421,87.84016165,106.6664422,116.0099343,82.8185,117.0333,105.3874,116.2734,3.52564758,1353026215,111.9283364,7.38,7.39
01/09/2017,96.09351524,110.4665,246.819,17.7991,99.11539,79.13211212,101.676602,110.7206029,73.9905,110.5653,106.1323,116.5846,3.59753175,1352869144,106.6332991,7.38,7.39
01/10/2017,96.69826913,109.7756,246.663,18.7247,100.6416,97.49940775,105.727881,117.1615079,80.6999,115.5588,107.6203,110.8379,3.50177064,1368872328,112.6347308,7.38,7.4
01/11/2017,97.69517399,108.6555,246.669,18.977,101.1503,150.6881067,104.9573941,120.0463483,77.9642,115.1039,107.7438,111.5893,3.41921411,1405915353,115.8602192,7.38,7.41
01/12/2017,98.27288299,119.2448,246.524,19.0625,101.6071,153.6599609,102.1930263,119.6029217,79.6017,106.1244,115.2236,102.8253,3.12786122,1542611150,114.7318873,7.51,7.56
01/01/2018,98.7949997,118.6147,247.867,19.0025,101.2875,131.6326809,104.7963801,113.137636,87.3375,111.327,107.7211,103.8557,3.38919158,1481027340,110.8726839,7.64,7.7
01/02/2018,99.17137448,118.1645,248.991,18.6282,101.7481,106.4792298,101.0132781,111.573873,75.166,108.6371,108.9559,103.2872,3.20505718,1475977346,107.8055464,7.78,7.84
01/03/2018,99.49215698,117.7835,249.554,18.6839,102.2594,89.48336347,103.8469463,116.2111841,80.6008,113.9973,104.5498,103.0623,2.93962909,1519655129,111.1432924,7.83,7.86
01/04/2018,99.15484705,118.1842,250.546,18.3464,103.4252,108.1398296,102.8911562,115.9186343,78.5164,112.2612,104.6083,110.65,3.398701,1492536593,111.2228491,7.84,7.86
01/05/2018,98.99408017,118.3761,251.588,19.4894,102.5757,124.3010949,106.3718793,119.823091,80.5033,116.8746,107.5945,111.6839,3.22184807,1502800404,115.3697963,7.85,7.89
01/06/2018,99.37646493,117.9206,251.989,20.3105,103.2157,127.0253933,105.3165299,118.7768269,78.065,115.6957,106.6278,118.0314,3.38527594,1532412481,114.4395531,7.93,8.02
01/07/2018,99.91,117.292,252.006,19.1171,103.6501,112.0342418,104.5899605,117.3780697,77.3878,112.3348,110.6152,121.5024,3.47763888,1526363143,112.8409789,8.1,8.15
01/08/2018,100.492,116.6116,252.146,18.8089,104.5112,90.4247308,106.958028,118.952576,79.6868,119.5715,103.3999,120.3298,3.47,1518453527,113.9540971,8.11,8.14
01/09/2018,100.917,116.1205,252.439,19.0539,104.6199,79.86136467,103.5247932,113.1756515,76.0197,113.1637,105.6475,121.2294,3.6,1506101408,108.8265291,8.11,8.17
01/10/2018,101.44,115.5218,252.885,19.0638,104.4546,94.53331052,106.7697001,121.9835091,76.205,118.5097,109.1041,115.9263,3.24,1525826761,115.9194164,8.12,8.17
01/11/2018,102.303,114.5473,252.038,20.25,105.0878,,,,71.693,116.759,104.2007,112.4275,3.26,1564619117,,8.25,8.37
01/12/2018,103.02,,251.233,20.1775,,,,,,,,,,1673205362,,8.41,8.5
